"ID","weight","weight_2","Country_code","Country_name","Age_cat","Female","Income","Higher_edu","Home_ownership","Dwelling_house","Dwelling_size","Rural","Env_concern","Env_policy_public","Env_policy_costs","Env_policy_subsidy","Env_policy_tax","Env_policy_standards","Env_policy_liH","Adoption","Gov_support","EPS"
"87aad420-574a-11ec-a449-7f5254828f7a",0.93558910487854,0.899469665919662,8,"CA","45-54",1,"quintile 5",1,1,1,"101–150 m²",0,1,1,0,1,0,1,1,1,0,3.01
"Ma/Hie3wH77/D/5psI/3448nVsWDwurpFH6MxkPbUaiHwjsDNbg//Jn3KHIa5+fl",0.997402177544669,1.21730346759242,7,"IL","35-44",0,"quintile 5",0,1,0,"76–100 m²",0,0,0,0,0,0,0,1,0,0,0.98
"797df4d0-5751-11ec-a502-cbb06fa7c99b",1.08333847600004,1.02740360508387,8,"CA","35-44",0,"quintile 5",1,1,1,"More than 200 m²",0,1,1,0,1,0,1,1,1,0,3.01
"6fca64c0-414f-11ec-9b47-c915dea40342",0.970640199769381,0.862536970970282,4,"NL","45-54",1,"quintile 4",1,1,1,"101–150 m²",0,1,0,1,1,1,1,1,1,0,3.3
"70637850-414f-11ec-a913-e7169b9ce674",0.981713268370254,1.38138081957072,4,"NL","45-54",0,"quintile 2",0,0,1,"26–50 m²",1,1,1,0,1,1,1,1,1,0,3.3
"7cdcf430-414e-11ec-9423-2b85adc1b96d",0.982329122769135,0.927465673479562,9,"BE","45-54",1,"quintile 4",1,1,1,"More than 200 m²",0,1,1,0,1,1,1,1,0,0,2.98
"L7U4s+AQsGt/x9h9YpQ74jgN2CAW/pR9dWqp2rdcUtuLCudDPgDzvqUJilf1YyeJ",0.985015320661002,0.905063971963384,7,"IL","35-44",1,"quintile 4",1,1,0,"101–150 m²",0,1,0,0,1,1,1,1,1,1,0.98
"7a6850a0-414e-11ec-bbfb-fd68efe6ef0b",1.06020414585713,1.04437282020222,9,"BE","35-44",0,"quintile 1",1,1,1,"Don't know",1,1,1,0,1,1,1,0,0,0,2.98
"ba4cd1c0-574b-11ec-87fc-ed99d7fb51be",0.978484432018131,0.852668394280051,1,"US","35-44",1,"quintile 3",1,1,1,"151–200 m²",0,0,0,0,0,0,0,0,1,0,2.6
"d04a82c0-414e-11ec-b1eb-af8754f2418d",1.09045375909536,1.04180893845146,9,"BE","45-54",0,"quintile 4",1,0,1,"101–150 m²",1,0,1,0,0,0,0,0,0,0,2.98
"f9962aa0-58c8-11ec-a2d2-4f73d91b355c",0.879522679051767,1.04718611981402,5,"SE","45-54",1,"quintile 2",0,0,1,"51–75 m²",0,1,0,0,0,0,0,0,0,0,3.59
"379e8d70-574b-11ec-a64a-ad5f1d77e95e",1.02126834819078,1.07971947131042,8,"CA","45-54",1,"quintile 2",1,0,0,"101–150 m²",0,1,1,0,1,1,1,0,1,0,3.01
"72bc1190-574c-11ec-a1e2-2b7b9b782fd3",0.991390203808302,0.871077418151304,1,"US","35-44",1,"quintile 2",0,0,0,"26–50 m²",0,0,0,1,0,0,0,1,0,0,2.6
"64cde210-414f-11ec-8e59-99939fe45f8c",1.01267814335451,1.10541479778986,9,"BE","35-44",1,"quintile 2",1,1,1,"More than 200 m²",1,1,1,0,1,1,1,1,1,1,2.98
"RMeblDrnwKXPBJYci26afFIQWkLJsJOA8cAAoShFMD+2cIgEZWFYfGSJbKC1m4kW",1.01540283309189,0.964174010469148,7,"IL","25-34",1,"quintile 3",1,0,0,"76–100 m²",0,1,1,0,1,0,1,1,1,1,0.98
"3f9770b0-a814-11ec-bc7f-2db8034bc995",0.966250263980735,0.924481760992887,5,"SE","45-54",0,"quintile 1",0,1,0,"76–100 m²",1,0,1,0,0,0,0,1,1,0,3.59
"B/czdtF62M/d5V0W5xA+cDWf1tsApkW17b3GEWMlnt6tonyurDFtqse9jh5C9uRy",1.03273203981083,1.33346020796316,7,"IL","25-34",0,"quintile 5",1,1,1,"101–150 m²",0,0,1,1,0,0,0,0,1,0,0.98
"388ac270-414f-11ec-ac14-399cfcf5429c",1.01311094084283,0.978564183278014,4,"NL","45-54",0,"quintile 1",0,0,1,"51–75 m²",1,0,0,0,0,0,0,0,1,0,3.3
"86ee0c40-cfbb-11ec-9deb-531e607af88f",0.991390203808302,1.31215737479712,1,"US","35-44",1,"quintile 5",0,0,0,"Don't know",0,1,0,0,1,1,1,1,1,1,2.6
"0a9c5700-414f-11ec-b563-f74ffcea050d",1.01267814335451,0.994491441512946,9,"BE","35-44",1,"quintile 1",1,1,1,"Don't know",1,1,1,0,1,0,1,0,0,0,2.98
"19e8d670-58c9-11ec-9dc0-6b6bf927491d",1.25147395359243,1.18385456943099,5,"SE","25-34",0,"quintile 1",0,0,0,"Don't know",1,0,0,0,1,1,1,0,1,0,3.59
"9b65d610-e0b2-11ec-aed4-37440845e06f",0.954615900080466,0.893182793507728,4,"NL","35-44",1,"quintile 1",0,0,0,"Don't know",1,0,0,0,1,0,0,1,0,0,3.3
"75407660-5751-11ec-881b-b56ce6063b09",1.03090342671497,0.94797396831262,8,"CA","25-34",1,"quintile 3",1,0,0,"Don't know",0,1,1,0,1,0,1,1,0,0,3.01
"H8QuEK2DlqdoseNTXtWyUwxZigvEPa5pzwkm3roWzbu03mRierXLnVVmZ94Zu9ey",0.985528687640898,0.893779107849571,7,"IL","35-44",0,"quintile 3",1,1,0,"76–100 m²",0,1,1,0,1,1,1,1,1,0,0.98
"w8nYFvqYYEhq7qITAzGhP6MtA1l8RLB2zeQcZQSDycT31MgWhs79wK5BwHb14Z0E",1.32562604531483,1.21343015777253,7,"IL","35-44",1,"quintile 2",1,0,1,"76–100 m²",1,1,1,0,0,1,1,1,1,1,0.98
"a7295ba0-a46e-11ec-b1b6-c362e8ac5930",1.02791140307485,0.932500859626548,4,"NL","35-44",0,"quintile 4",0,1,1,"76–100 m²",1,0,0,0,1,0,1,0,1,0,3.3
"sJB9fUbTRs1DmeIoDIc6OcOoiTDjmP2sEklhAo1/pAVbge6pZxSgsV7EAH08eP0H",0.997402177544669,0.887227528862569,7,"IL","35-44",0,"quintile 4",0,0,0,"76–100 m²",0,0,0,0,1,0,1,0,1,1,0.98
"1928ca90-e40d-11ec-b5b4-4722c9827415",0.927033287657049,0.870883884136179,4,"NL","45-54",1,"quintile 1",0,0,1,"51–75 m²",1,0,0,0,0,0,0,1,1,0,3.3
"c7cff8a0-574a-11ec-b20e-f93430956bf8",0.994539190063039,0.970913374575142,8,"CA","45-54",0,"quintile 1",0,0,1,"76–100 m²",0,1,1,0,1,1,1,1,1,0,3.01
"036a7770-414f-11ec-93cc-7dfc8b104b95",1.03004501087407,0.961767772948108,9,"BE","25-34",1,"quintile 4",1,1,1,"More than 200 m²",1,1,1,0,1,0,0,0,1,0,2.98
"ca95b850-74c2-11ec-b16f-81050efa0811",1.01311094084283,0.978564183278014,4,"NL","45-54",0,"quintile 1",0,0,0,"51–75 m²",1,0,0,0,1,1,1,1,0,0,3.3
"84985be0-d554-11ec-a2e6-ef585d13f58c",1.11379505860201,1.00977888247641,5,"SE","25-34",1,"quintile 1",0,0,0,"26–50 m²",0,0,1,0,1,0,0,1,0,0,3.59
"a5adaf00-f6ba-11ec-8c14-eb2f895e1800",1.06020414585713,1.16085983415277,9,"BE","35-44",0,"quintile 2",0,0,1,"101–150 m²",0,1,0,0,1,0,0,1,0,0,2.98
"f0050b40-414e-11ec-9522-cb8faf68c452",1.09045375909536,1.21487614259139,9,"BE","45-54",0,"quintile 2",1,0,0,"26–50 m²",0,1,1,0,1,1,1,1,1,0,2.98
"af1264e0-414e-11ec-9e21-0dbc75764478",0.987732123789036,1.07210874794809,9,"BE","25-34",1,"quintile 2",1,0,0,"51–75 m²",0,0,1,0,1,1,1,1,1,0,2.98
"7214e820-414f-11ec-9205-658f1a0088e5",0.954615900080466,0.893182793507728,4,"NL","35-44",1,"quintile 1",0,0,0,"76–100 m²",0,1,0,0,1,1,1,1,0,0,3.3
"61583a40-c331-11ec-8956-914af333b8db",1.19913101735249,1.11534752891208,4,"NL","25-34",0,"quintile 3",0,1,1,"101–150 m²",1,0,1,1,0,0,0,1,1,1,3.3
"3467c580-414f-11ec-9ee9-d3fcc83a8ff2",0.998210994948154,0.940320719440009,4,"NL","45-54",0,"quintile 3",0,0,0,"51–75 m²",0,0,1,0,0,0,0,1,1,0,3.3
"75a89c10-414e-11ec-aeea-b54e1be37710",1.07248717011838,1.09506454909474,9,"BE","45-54",0,"quintile 3",0,1,1,"76–100 m²",1,0,0,0,1,0,1,0,1,0,2.98
"71e09c80-414f-11ec-ac8f-df615867fee8",0.927033287657049,0.870883884136179,4,"NL","45-54",1,"quintile 1",0,1,1,"101–150 m²",0,1,1,0,1,1,1,0,1,0,3.3
"63a95930-9a78-11ec-a636-3326a4a0e5e2",0.911711935973109,1.24753148142739,4,"NL","45-54",1,"quintile 2",0,1,1,"101–150 m²",0,1,1,0,1,0,1,0,1,0,3.3
"bBwaQF/qywBoipiQcjcnsDWUGNstY6LkjHloaOj7u4JluW1f/otmnRVTlTBjiPOg",0.909147234375247,0.840209430206205,7,"IL","45-54",1,"quintile 3",0,1,1,"151–200 m²",0,0,1,0,1,0,0,1,1,0,0.98
"710e9970-414e-11ec-8233-9589713f63b6",1.01307373154763,0.940610456231615,9,"BE","25-34",1,"quintile 4",1,1,1,"101–150 m²",0,0,0,0,1,0,1,1,1,0,2.98
"ef73a1d0-adaf-11ec-9302-85d18be28227",1.01092280912021,0.924936141938367,4,"NL","35-44",0,"quintile 4",1,0,1,"101–150 m²",0,1,0,0,1,1,1,1,1,0,3.3
"bbc24fe0-414f-11ec-8929-b5c5c2661b91",0.968865117263384,1.30898977266945,4,"NL","35-44",1,"quintile 2",1,0,1,"Don't know",1,0,0,0,1,0,0,0,0,0,3.3
"ff137db0-414e-11ec-8fb6-93a9db65aa0b",1.09645146662127,1.08343996148101,9,"BE","25-34",0,"quintile 1",1,1,1,"Don't know",1,1,1,0,1,0,1,1,0,0,2.98
"f0CFSJLpZa/3J6lYeG8V+ws5dW0jvskgZfnTUgkgTsmDpNUNNl0/1B6ee33hLj14",0.985063149217044,1.22603349319331,7,"IL","35-44",1,"quintile 5",0,1,1,"151–200 m²",0,0,1,0,0,0,0,1,0,0,0.98
"87c9d320-574b-11ec-8aaf-fd79f1a26cb4",1.0694444109706,0.928593472133052,1,"US","25-34",0,"quintile 2",0,1,1,"Don't know",0,0,0,0,0,0,0,0,0,0,2.6
"7efd6e10-414e-11ec-8c15-29a5ace0c8be",0.971078664224098,0.906162413987492,9,"BE","35-44",1,"quintile 4",0,1,1,"76–100 m²",0,1,1,0,0,0,0,0,0,0,2.98
"0a0bd4a0-e8bb-11ec-a75e-3d4b9949f35c",1.01307373154763,0.940610456231615,9,"BE","25-34",1,"quintile 4",0,0,1,"76–100 m²",1,0,0,0,1,1,1,1,0,0,2.98
"106fb330-58c9-11ec-8ab5-11e22fd6fe14",1.05882286827552,1.17668000038697,5,"SE","45-54",0,"quintile 3",1,1,0,"51–75 m²",0,0,0,0,0,0,0,1,0,0,3.59
"12188d00-edaa-11ec-b736-df5019a75148",1.10052937240652,1.21227967499727,5,"SE","35-44",0,"quintile 3",0,0,0,"76–100 m²",0,0,1,0,0,1,1,1,1,0,3.59
"ttUvHNUr6WFXvIhZWuS8ln8bQWpFmIsdKkC7Obk0L7+PQzeKOuel7QAACc+sXxji",0.985063149217044,0.926853342474186,7,"IL","35-44",1,"quintile 1",0,1,0,"51–75 m²",0,0,0,0,0,1,0,1,1,1,0.98
"07c357c0-574d-11ec-a2ef-8b2d4b3cf2db",0.916318388841587,0.812363629457747,1,"US","25-34",1,"quintile 2",1,0,0,"51–75 m²",0,1,0,0,1,0,1,1,1,0,2.6
"f1135c90-58c8-11ec-90e5-6bc8f92968e9",0.950492341674866,0.890339024128312,5,"SE","45-54",1,"quintile 1",0,1,0,"101–150 m²",0,0,1,0,1,1,1,1,0,0,3.59
"f78d0650-58c8-11ec-8231-51eefc6fc966",0.915920877911347,1.11308354131501,5,"SE","55+",1,"quintile 2",0,1,1,"101–150 m²",1,1,1,0,1,1,1,1,1,0,3.59
"GWfgc6VIF2rdGFBHZQzM7EMl6uqWLXmgoe8A73nrDMY3P/kiEDk9h5hLNWIxCRH2",1.34824962585116,1.213142074064,7,"IL","35-44",0,"quintile 3",0,1,0,"101–150 m²",0,1,1,1,1,0,0,1,1,1,0.98
"f5752570-58c8-11ec-9df7-15da182769a5",0.867391046767626,0.767545136578677,5,"SE","45-54",1,"quintile 4",1,1,1,"76–100 m²",0,0,0,1,0,0,1,0,0,0,3.59
"uEJbA4nZdt6ccoJXZUQ2pBKrzUBbT3qz6xx+M59x8v5bXtkwEZ09sxUF59yDDGB0",1.32562604531483,1.21343015777253,7,"IL","35-44",1,"quintile 2",0,0,1,"26–50 m²",1,1,1,0,1,0,1,1,1,1,0.98
"1c54c0e0-e4cf-11ec-96d8-27ff74c0e9de",0.970640199769381,0.914809643992222,4,"NL","45-54",1,"quintile 1",0,0,1,"51–75 m²",1,0,1,0,1,1,1,1,1,0,3.3
"99ca7c20-414f-11ec-bc61-d9e19a54cbde",1.01092280912021,0.924936141938367,4,"NL","35-44",0,"quintile 4",1,1,0,"76–100 m²",1,1,1,0,1,1,1,0,1,0,3.3
"0f9e5190-58c9-11ec-bc63-3beeef711c76",1.02692897553384,0.894434923679052,5,"SE","45-54",1,"quintile 4",1,1,1,"More than 200 m²",0,1,0,0,0,0,1,1,1,0,3.59
"rKfSJj6cM2FRJatJVSY42ig9KAejt3OBSnbTf7EO/tWc/z9z1/8zcgdVoCVOcQgk",0.924226260201925,0.850429754948224,7,"IL","45-54",1,"quintile 4",0,1,1,"More than 200 m²",0,1,1,0,1,1,1,1,1,0,0.98
"3ea09500-722d-11ec-87e7-15ac72677925",1.18560562206205,1.03145293046818,4,"NL","25-34",1,"quintile 4",1,0,1,"76–100 m²",0,1,1,0,1,1,1,1,1,1,3.3
"mfgEHts69vwXyEJoqAo8mAZ7MV+uoeHLcko0oCcxRJdCtncji+l/LKGtLSyQJHId",1.01087005147978,0.976562516443576,7,"IL","25-34",1,"quintile 1",0,1,0,"76–100 m²",0,1,0,0,1,1,1,0,0,0,0.98
"089b0540-414f-11ec-84e0-cd76a047dedb",1.01267814335451,0.94794109181987,9,"BE","35-44",1,"quintile 4",1,1,1,"More than 200 m²",1,1,0,0,0,1,1,1,1,0,2.98
"6e8879c0-414f-11ec-a7ba-dfba907c467c",0.999520276449789,0.884622158324913,4,"NL","35-44",1,"quintile 4",1,1,0,"51–75 m²",0,1,1,0,1,0,1,1,0,0,3.3
"2b2a5f80-d48e-11ec-95bb-f98a24d7becb",1.18744190153568,1.07816445454459,5,"SE","25-34",1,"quintile 1",0,0,0,"51–75 m²",1,0,0,0,1,0,1,1,0,0,3.59
"4a286560-ec54-11ec-8ec2-49a2b7f2c38d",1.0694444109706,0.92207801904941,1,"US","25-34",0,"quintile 3",1,1,0,"101–150 m²",0,0,1,0,0,1,0,1,1,1,2.6
"784cbb00-414e-11ec-afc5-152b1847c904",0.995993004882685,0.972614257652402,9,"BE","35-44",1,"quintile 1",1,0,1,"76–100 m²",1,1,1,0,0,0,1,1,1,0,2.98
"aVtq5RqYX3FYEt3SDg+VV7DisjQ0xty8hQT4xe2sYebdnEGzqPYrXYy8V7semft8",0.939999416821298,0.860956198342759,7,"IL","45-54",0,"quintile 4",1,1,0,"76–100 m²",0,1,0,0,1,0,1,0,1,0,0.98
"5dde6810-cc87-11ec-9e7a-77a43fb9dfec",0.999520276449789,0.884622158324913,4,"NL","35-44",1,"quintile 4",1,0,0,"51–75 m²",1,0,1,0,1,0,1,0,0,0,3.3
"IbFO7xbsjoa5Tn8vNYP5+vjDbyBDeE/ELjB9bIiaUTD0BFFrGTta9Z+EfOlf7wZ3",1.03273203981083,0.971887977521023,7,"IL","25-34",0,"quintile 4",1,1,0,"101–150 m²",0,0,1,0,1,0,1,1,1,0,0.98
"d50b5010-d482-11ec-9d09-ff8c45227ad3",0.977813890998872,0.842417643451054,1,"US","35-44",1,"quintile 3",1,0,0,"76–100 m²",0,1,0,0,0,0,0,0,0,0,2.6
"6299a190-9c79-11ec-8dcf-ff1b4ae44e58",1.06020414585713,1.06991165673764,9,"BE","35-44",0,"quintile 3",0,1,0,"76–100 m²",0,1,1,0,1,0,0,1,1,0,2.98
"47d57ab0-574b-11ec-a038-c3c5dba15735",1.01320899569096,0.870523719945828,1,"US","35-44",1,"quintile 3",0,1,1,"More than 200 m²",0,1,0,0,0,0,0,0,1,0,2.6
"fda3eb20-414e-11ec-80d4-eb6372a8aab6",1.01267814335451,1.10541479778986,9,"BE","35-44",1,"quintile 2",0,1,1,"101–150 m²",1,0,1,0,1,0,1,1,1,0,2.98
"gW6N+cWKtr5EtpbZOMIZoOakC3qepFePX6afeLckuWsIqDp/X9OzWU518fR+/31B",1.38977535693268,1.31975255122742,7,"IL","25-34",0,"quintile 2",0,1,1,"101–150 m²",1,1,0,0,0,0,0,0,1,1,0.98
"a7a7bf00-d111-11ec-aa97-9953c5f035ad",0.999520276449789,0.938233268789041,4,"NL","35-44",1,"quintile 1",1,1,1,"101–150 m²",1,0,1,0,0,0,0,0,1,0,3.3
"b3b85850-574a-11ec-a29f-5b221e2c0daa",1.05320594096626,0.977691948547133,8,"CA","35-44",1,"quintile 3",0,0,1,"Don't know",0,1,0,0,1,0,0,0,0,0,3.01
"efde6b80-414e-11ec-8f1f-136a57c97352",1.01267814335451,0.994491441512946,9,"BE","35-44",1,"quintile 1",0,0,1,"26–50 m²",0,1,0,0,1,0,1,1,1,0,2.98
"05974b00-414f-11ec-9e2f-a52240f40eb9",1.07796496636019,1.01787929146654,9,"BE","35-44",0,"quintile 4",1,1,1,"101–150 m²",0,1,1,0,0,1,1,0,0,0,2.98
"Z9gs6eHyAvuaWdFRg8p8N95r+qAa7gWaCZFMZaToiuxBkmnIz7PItFiOKMq6V3wk",1.01540283309189,0.964174010469148,7,"IL","25-34",1,"quintile 3",1,0,0,"51–75 m²",0,1,1,0,1,1,1,0,1,0,0.98
"Av2lFaq1/8J2iroEtWZGzuPMiZh3fXAdm1r/lziDyjwJmRGhBrX126EeUH32slcf",0.924181385507834,0.865089540544382,7,"IL","45-54",1,"quintile 3",1,1,0,"76–100 m²",0,0,0,0,0,0,0,1,0,0,0.98
"d8765740-dabb-11ec-8f18-93da73fe1b5a",1.25147395359243,1.37255503768557,5,"SE","25-34",0,"quintile 3",0,0,0,"101–150 m²",1,1,1,0,1,0,1,1,1,0,3.59
"0a9f8020-58c9-11ec-88c0-8dfe4c72d209",0.871977350993216,0.760462387163963,5,"SE","45-54",1,"quintile 4",0,1,1,"101–150 m²",1,0,0,0,1,0,1,1,1,0,3.59
"qzlnO89aGEeL1KKOsojoIoUhdHNiAiDyynZsSHB4yqkB0GASc1sHTMpMQoa4o2dm",0.924226260201925,0.882086109917884,7,"IL","45-54",1,"quintile 1",1,1,0,"76–100 m²",0,0,1,0,1,0,1,1,1,0,0.98
"f15ab800-414e-11ec-a8f6-7f98612ef0df",1.03004501087407,1.03367087417039,9,"BE","25-34",1,"quintile 3",1,1,0,"76–100 m²",1,1,0,1,1,0,1,0,1,0,2.98
"2a2d9790-ef94-11ec-91c6-2900ace3601c",1.21408391191661,1.05890794573437,5,"SE","25-34",1,"quintile 4",1,1,1,"51–75 m²",0,0,1,0,1,0,1,0,0,0,3.59
"33931c40-e19d-11ec-9505-a384c300f108",0.999520276449789,0.884622158324913,4,"NL","35-44",1,"quintile 4",0,0,1,"76–100 m²",0,1,1,1,1,0,1,1,1,0,3.3
"dd8b0420-ef12-11ec-9c04-1787509264bf",1.05882286827552,0.960514852608354,5,"SE","45-54",0,"quintile 4",0,0,0,"51–75 m²",0,0,1,0,0,0,0,1,0,0,3.59
"966194f0-414f-11ec-851f-d7418fbdecd4",1.27663653870055,1.14211890894209,4,"NL","25-34",0,"quintile 4",1,1,0,"76–100 m²",0,0,1,0,0,1,1,0,0,0,3.3
"36f20c30-e46e-11ec-af36-d58224f66b4b",1.00431037944832,1.20688403632661,5,"SE","35-44",0,"quintile 2",0,0,0,"76–100 m²",1,1,0,0,1,1,1,0,0,0,3.59
"vlXs17VfGkWJL+fBaMSdOEP64KsBNXsifRV4md2YzonDpRk7thzV5nRefHBipC2F",0.939999416821298,0.860956198342759,7,"IL","45-54",0,"quintile 4",1,0,0,"151–200 m²",0,1,1,0,1,0,1,1,1,0,0.98
"681f69e0-574a-11ec-960d-f7821ced6d32",1.05048713920189,0.971240284482401,8,"CA","45-54",0,"quintile 3",0,1,0,"76–100 m²",0,1,0,0,1,1,1,0,0,0,3.01
"fc0ab250-8745-11ec-9f73-793a22b83b9d",1.15626856428808,0.9768350672386,1,"US","35-44",0,"quintile 3",1,1,1,"51–75 m²",0,0,1,0,1,0,1,1,1,1,2.6
"69000390-d665-11ec-97e7-3f4395d684d4",0.918403600363959,1.075026616327,5,"SE","35-44",1,"quintile 2",1,1,0,"51–75 m²",1,1,1,0,1,1,1,1,0,0,3.59
"9b9000d0-9726-11ec-bb6d-bd244fcf95f1",0.98822080826198,1.0776778475384,8,"CA","45-54",1,"quintile 4",0,0,0,"101–150 m²",0,0,0,0,0,0,0,0,0,0,3.01
"a31a7590-7302-11ec-b724-ede7c9197e32",1.01267814335451,0.994491441512946,9,"BE","35-44",1,"quintile 1",0,1,1,"101–150 m²",1,1,1,0,1,0,1,1,1,0,2.98
"724e2640-414f-11ec-8786-fbc3f5bf202e",1.07626354189226,0.979534464877078,4,"NL","35-44",0,"quintile 4",1,1,1,"76–100 m²",0,0,1,0,1,1,1,1,0,0,3.3
"4ed557c0-58c9-11ec-9cf5-7f334ff93c41",1.10793687549911,0.96456077298523,5,"SE","25-34",1,"quintile 4",0,0,0,"26–50 m²",1,1,1,0,0,0,0,1,1,0,3.59
"05d81880-414f-11ec-b3e5-536083d0a7e6",1.03004501087407,0.961767772948108,9,"BE","25-34",1,"quintile 4",1,0,0,"76–100 m²",0,0,0,1,0,0,0,0,0,0,2.98
"7f9091c0-5751-11ec-a9ce-1b879ae2f8cf",1.05048713920189,0.971240284482401,8,"CA","45-54",0,"quintile 3",1,0,1,"Don't know",0,1,1,0,1,1,1,1,0,0,3.01
"484ed2e0-414f-11ec-92b0-a9bf8ef6061e",1.02791140307485,0.989013582174665,4,"NL","35-44",0,"quintile 1",1,1,1,"101–150 m²",1,1,1,1,1,1,1,1,1,0,3.3
"0adeba10-58c9-11ec-84c5-5bcd5c2e42ed",1.06737919515376,0.973679606346242,5,"SE","35-44",1,"quintile 1",0,0,0,"76–100 m²",1,0,0,0,1,0,1,1,0,0,3.59
"f9624e90-414e-11ec-9670-537d0eefe93c",1.01267814335451,0.994491441512946,9,"BE","35-44",1,"quintile 1",0,1,1,"More than 200 m²",1,0,1,0,1,0,1,0,0,0,2.98
"2c140750-da87-11ec-8ffb-5b90c75ecc66",1.19913101735249,1.65190518481306,4,"NL","25-34",0,"quintile 2",0,1,0,"51–75 m²",1,1,1,0,1,1,1,1,1,0,3.3
"f7424740-414e-11ec-9c8d-77a89e91800c",1.07796496636019,1.01787929146654,9,"BE","35-44",0,"quintile 4",1,1,1,"151–200 m²",1,0,0,1,1,1,1,0,0,0,2.98
"1aac7470-f081-11ec-a078-2dad86fd7a0b",1.07796496636019,1.18697125893218,9,"BE","35-44",0,"quintile 2",0,0,0,"Less than 25 m²",1,1,0,0,0,1,0,1,0,0,2.98
"d9ac6ef0-bf4f-11ec-8389-e17617870c36",1.10739697243008,0.941386818847582,1,"US","25-34",0,"quintile 3",1,1,0,"26–50 m²",0,1,1,0,1,1,1,1,1,1,2.6
"Bu3gKl8zn3aJdZ20ng3cDrJdH0yOgPg4KaAYGYwm9WXatzg6L/LXAIRTY9vDv1Tm",1.00187456867312,0.904651055249177,7,"IL","35-44",0,"quintile 4",0,1,0,"51–75 m²",0,0,0,1,0,0,0,1,1,1,0.98
"IJmUYJXEhnkoMlbdzhSzUjXNm1Yoru8H1yysRiQHr97GDBzZl0agvrM51ojbJWIU",0.924663047261517,0.84693160669189,7,"IL","45-54",0,"quintile 4",0,1,1,"151–200 m²",0,1,1,0,1,0,1,1,1,0,0.98
"297ad200-e332-11ec-951b-fd60397060d3",0.95632789331846,1.01899737721476,8,"CA","45-54",1,"quintile 2",0,1,1,"151–200 m²",0,0,0,0,1,0,1,0,1,0,3.01
"aa078fa0-cd09-11ec-853a-7df242f3e7dd",1.11362665305601,1.03298605258757,4,"NL","25-34",1,"quintile 1",1,0,0,"Less than 25 m²",1,1,0,0,0,0,0,0,0,0,3.3
"0a7c5b60-58c9-11ec-8171-e165906d7bfc",0.906324103486917,0.783469673365394,5,"SE","35-44",1,"quintile 4",0,0,1,"Don't know",0,0,0,0,1,0,1,0,0,0,3.59
"9a0f1880-9039-11ec-b93a-537680d64ce1",0.999520276449789,0.914881135162814,4,"NL","35-44",1,"quintile 3",0,1,0,"76–100 m²",0,0,1,0,1,1,1,0,1,1,3.3
"2686d160-4154-11ec-8260-45d6ab7324f5",1.23941224168012,1.17471814705311,2,"UK","25-34",1,"quintile 4",1,1,1,"Don't know",0,0,1,0,1,0,1,1,1,0,3.45
"f0210400-414e-11ec-ba20-57dd59ca3163",0.950881893929085,0.954481251035426,9,"BE","18-24",1,"quintile 1",1,1,1,"101–150 m²",1,1,1,0,1,0,1,0,0,0,2.98
"a95b0680-e4f2-11ec-90dc-d303b1347e33",0.968865117263384,0.88381495605226,4,"NL","35-44",1,"quintile 3",0,1,1,"76–100 m²",0,1,1,0,1,1,1,1,0,0,3.3
"ecff5b60-b2a4-11ec-801d-c37b9475a967",1.13234118878036,1.04143447135871,4,"NL","25-34",1,"quintile 1",0,0,1,"26–50 m²",0,0,0,0,1,0,0,1,1,0,3.3
"95a1cec0-414f-11ec-bd01-95834df39a30",0.938838682451982,0.885937035386355,4,"NL","35-44",1,"quintile 1",0,1,1,"Don't know",1,1,0,0,1,0,1,1,1,0,3.3
"76555a90-414e-11ec-a01a-bd373d37e82b",1.0783860579144,1.0855174021165,9,"BE","25-34",0,"quintile 3",0,1,1,"101–150 m²",1,0,0,0,1,0,1,1,1,0,2.98
"589bc540-b006-11ec-8385-99c518261fe2",1.07626354189226,1.50038076254212,4,"NL","35-44",0,"quintile 2",0,1,0,"26–50 m²",0,1,0,0,0,1,0,0,1,0,3.3
"6c1c6130-5751-11ec-9e37-4960a27a5e1e",1.0191249225454,1.06336258430914,8,"CA","35-44",1,"quintile 2",0,1,1,"Don't know",0,1,0,0,1,0,0,1,0,0,3.01
"febc8970-58c8-11ec-8d6c-41720aa13b45",1.25147395359243,1.12040614209968,5,"SE","25-34",0,"quintile 4",1,0,0,"101–150 m²",1,1,1,0,1,1,1,1,1,0,3.59
"fb194fc0-58c8-11ec-84cd-e96061484b53",0.926791376845991,1.07467420450447,5,"SE","35-44",1,"quintile 2",1,0,0,"51–75 m²",1,1,0,0,0,1,1,1,0,0,3.59
"f0149460-414e-11ec-b8a5-11e3499bc5ff",1.01267814335451,0.994491441512946,9,"BE","35-44",1,"quintile 1",1,1,1,"More than 200 m²",1,1,1,0,1,0,1,0,1,0,2.98
"81631660-414e-11ec-bb6e-29cdd86459d6",0.971078664224098,0.950661146676522,9,"BE","35-44",1,"quintile 1",1,1,0,"26–50 m²",0,1,1,0,1,1,1,1,0,0,2.98
"be1ec280-574a-11ec-a38d-e9f3b3febe97",1.0191249225454,1.06336258430914,8,"CA","35-44",1,"quintile 2",0,1,1,"51–75 m²",1,1,0,0,1,0,1,1,1,0,3.01
"65ad32b0-414f-11ec-8cb1-1bceb1a93ff9",1.01218474549713,0.976928165459123,9,"BE","18-24",0,"quintile 4",0,1,1,"101–150 m²",1,0,1,1,1,1,1,1,1,0,2.98
