"ID","weight","weight_2","Country","REGION_UK","REGION_SE3","REGION_US2","REGION_NL2","REGION_CH","REGION_FR2","REGION_CA","REGION_BE","REGION_IL","Gender","Age_cat","Income","order_parts","S20","S5","S18","S19_1","S19_1_1","S19_2","S9_US","S9_UK","S9_FR","S9_SE","S9_CH","S9_NL","S9_CA","S9_BE","S9_IL","S10","B23_1","B31_1","B31_3","B31_5","B31_6","B31_7","B31_8","C34_1_2","C34_1_3","C34_1_4","C34_1_5","C34_1_6","C34_1_7","C34_1_89","C34_1_888888","C34_2_2","C34_2_3","C34_2_4","C34_2_5","C34_2_6","C34_2_7","C34_2_89","C34_2_888888","C35_1","C35_2","C35_3","C35_89","C35_888888","C37_1","C37_2","C37_3","C37_4","C37_5","C37_6","C37_8","C44_1","C44_2","C44_3","C44_4","C44_6","C44_9","C45_1","C45_3","C45_4","C45_6","C45_9","C46_1","C46_2","C46_3","C46_5","C46_6","C46_9","C47_1","C47_2","C47_4","C47_6","C49_1","C49_2","C49_3","C50"
"f76d2530-414e-11ec-b01e-4fbe81818fff",1.09045375909536,1.21487614259139,9,NA,NA,NA,NA,NA,NA,NA,2,NA,1,4,2,"A,D,C,B",4,1,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,8,5,5,4,4,3,5,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,888888,NA,NA,NA,NA,NA,1,1,2,2,2,2,1,NA,NA,NA,NA,NA,NA,1,NA,4,4,4,1,3,4,3,1,3,1
"973077b0-414e-11ec-9fe7-955abc4f6bfe",0.995993004882685,0.972614257652402,9,NA,NA,NA,NA,NA,NA,NA,3,NA,2,3,1,"A,C,B,F",3,1,4,888888,NA,1,NA,NA,NA,NA,NA,NA,NA,7,NA,2,4,4,4,4,4,3,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,888888,NA,NA,NA,NA,NA,99,99,99,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,2
"ecee1a80-414e-11ec-8982-ad60c5a0e2de",1.02441055380797,0.970226539495162,9,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,4,"A,C,B,E",3,1,4,7,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,2,5,4,5,4,4,4,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,7,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,2,2,NA,NA,NA,NA,NA,NA,3,3,5,5,4,5,5,4,4,3
"94881b80-eb34-11ec-bad0-ebe0624281fd",1.03858703052692,0.858524001658345,6,NA,NA,NA,NA,2,NA,NA,NA,NA,1,4,4,"A,C,D,B",3,2,1,5,NA,2,NA,NA,NA,NA,4,NA,NA,NA,NA,2,5,1,5,3,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,1,1,2,2,2,99,1,NA,NA,NA,NA,NA,NA,1,1,4,NA,4,4,4,5,3,4,5,2
"42a92d70-d460-11ec-92d4-296ec0082eb2",0.906324103486917,0.959790567584978,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2,3,3,"A,C,D,B",3,2,1,3,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,2,5,2,5,4,4,4,5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,2,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,4,4,888888,4,4,4,4,4,1
"ZzATk6y3dVXoi0yhw0Ef5V6eujs5/8tzvH/GM8uPZtA=",1.15485599999509,1.15952927227344,6,NA,NA,NA,NA,5,NA,NA,NA,NA,2,2,3,"A,C,E,B",3,2,1,4,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,2,4,4,4,4,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,2,NA,NA,1,2,1,1,2,2,1,1,1,NA,NA,NA,1,NA,2,3,2,5,3,5,4,3,3,4,1
"792e60c0-f8c0-11ec-a7a4-2f7f4b8caeb8",1.0172924129592,1.09427544385111,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,4,"A,E,C,B",1,2,3,NA,888888,1,8,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,5,5,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,NA,NA,NA,NA,1,5,5,5,NA,5,NA,5,5,5,3,5,2,5,1
"7384b9a0-414e-11ec-8943-4d2d2a87b37a",1.06020414585713,1.04437282020222,9,NA,NA,NA,NA,NA,NA,NA,3,NA,1,3,1,"A,B,E,C",3,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,6,NA,6,3,4,5,3,4,4,4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,9,NA,NA,NA,NA,NA,99,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,4,NA,4,4,4,4,4,5,4,5,3,2
"d7338740-58c8-11ec-b602-572d5ca556c2",0.985233217872136,0.902150551980374,6,NA,NA,NA,NA,1,NA,NA,NA,NA,1,4,1,"A,E,C,B",3,1,1,3,NA,1,NA,NA,NA,NA,6,NA,NA,NA,NA,2,4,4,3,3,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,1,1,1,1,2,1,2,2,1,NA,2,NA,NA,NA,NA,2,NA,5,5,5,5,5,1,4,2
"699SfHaEmEpmE/S2itd+5bqd1fMmJguSNzRcgUxSXSQ=",1.02388525692117,2.06389558471311,6,NA,NA,NA,NA,5,NA,NA,NA,NA,1,4,2,"A,B,C,F",3,2,1,2,NA,2,NA,NA,NA,NA,5,NA,NA,NA,NA,2,5,2,3,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,NA,4,4,5,4,4,4,4,4,4,1
"5EiPxWv9Cf8GO1BPWdV+OptFbrODABkXoLCGkyT5C19R/PxEVli9nteTC1qT7Agf",1.10739697243008,0.948038708953457,1,NA,NA,8,NA,NA,NA,NA,NA,NA,1,2,2,"A,E,C,B",2,2,1,NA,3,1,9,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,5,2,5,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,4,5,5,5,5,5,3,4,1
"VctFHU7HAoDAJu6K+bavRknOA8Rry+HWcSHqWiYLOtF4H2rJ9fha0XBIBvJ1cEYy",1.0172924129592,0.875150696582107,1,NA,NA,3,NA,NA,NA,NA,NA,NA,1,2,3,"A,C,B,E",1,2,2,NA,4,2,10,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,4,3,3,4,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,NA,4,4,3,4,4,5,3,5,4,1
"NqUKXiAtCSfjlTf0AO0t9itWPCkOXHx8p3V/onkmsC0=",1.11125976798952,1.10395493715005,6,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,3,"A,C,D,B",1,2,2,3,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,3,3,2,4,3,3,4,4,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,NA,NA,NA,NA,1,NA,NA,2,1,2,1,2,2,NA,NA,2,NA,NA,5,NA,5,NA,5,5,4,3,3,3,4,3,4,1
"cfea99d0-58c8-11ec-9800-2bfd3f46b81c",1.28201646898397,1.1219645055683,6,NA,NA,NA,NA,5,NA,NA,NA,NA,1,2,4,"A,E,C,B",1,2,1,4,NA,1,NA,NA,NA,NA,7,NA,NA,NA,NA,2,4,3,4,2,4,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,2,NA,NA,2,1,2,1,99,2,NA,NA,1,NA,NA,3,NA,2,4,NA,2,4,2,4,3,3,4,2,2
"f0978300-414e-11ec-ab1b-475f6b81b7db",1.02441055380797,1.01787125611811,9,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,1,"A,B,C,F",3,1,3,888888,NA,1,NA,NA,NA,NA,NA,NA,NA,8,NA,2,3,4,4,4,2,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,888888,NA,NA,NA,NA,NA,1,2,1,2,1,2,2,2,NA,1,NA,NA,1,NA,NA,NA,3,4,3,4,3,4,3,4,2
"dd06ad60-ecda-11ec-b09c-458bfdba2579",1.18744190153568,1.07816445454459,5,NA,10,NA,NA,NA,NA,NA,NA,NA,2,2,1,"A,B,D,C",1,2,2,3,NA,1,NA,NA,NA,3,NA,NA,NA,NA,NA,2,4,1,5,3,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,3,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,3,5,3,3,3,3,5,1
"766ce330-b065-11ec-8bbd-07089c8ca659",0.918403600363959,0.802922447329038,5,NA,6,NA,NA,NA,NA,NA,NA,NA,2,3,4,"A,E,C,B",3,2,3,4,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,2,5,3,4,4,5,2,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,4,NA,NA,NA,2,1,1,2,2,2,NA,2,NA,NA,NA,4,NA,NA,4,4,4,5,5,5,5,4,2,4,1
"76046480-414e-11ec-9ed5-ef2ac80502b8",1.00753210920595,0.995479754605956,9,NA,NA,NA,NA,NA,NA,NA,3,NA,2,4,1,"A,D,B,C",3,1,4,6,NA,1,NA,NA,NA,NA,NA,NA,NA,7,NA,3,5,1,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,NA,3,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,5,5,5,5,3,5,5,2
"4e3d1010-c452-11ec-a66b-03a93fb6b8fa",1.02441055380797,0.970226539495162,9,NA,NA,NA,NA,NA,NA,NA,2,NA,2,4,4,"A,B,F,C",3,1,4,888888,NA,1,NA,NA,NA,NA,NA,NA,NA,6,NA,2,5,2,3,2,4,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,3,NA,NA,NA,NA,NA,1,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,888888,888888,5,888888,4,1,1,2
"zKGB3bXUmcCCDam29w1EOT4xIGMMBgEm530eGy5/VvS5EtOsLhd29XC7dW9WUYu4",0.949487466927811,0.839466996164997,1,NA,NA,8,NA,NA,NA,NA,NA,NA,2,2,2,"A,F,B,C",1,2,2,NA,888888,1,9,NA,NA,NA,NA,NA,NA,NA,NA,2,5,3,4,3,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,NA,NA,NA,NA,NA,NA,2,2,2,2,2,99,NA,NA,NA,NA,NA,6,6,6,NA,6,NA,3,3,4,2,4,3,3,1
"QIpLC2i02ahKmCPtID+wR9KBRAjvyYA0VWctymuD/pg=",0.959152686341156,0.7877920824666,6,NA,NA,NA,NA,4,NA,NA,NA,NA,2,4,4,"A,D,C,B",3,2,3,5,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,2,5,1,3,3,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,5,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,4,4,4,4,2,5,5,5,5,5,1
"f08f4080-414e-11ec-a29b-cbf173008633",1.09045375909536,1.09296883732786,9,NA,NA,NA,NA,NA,NA,NA,2,NA,1,4,1,"A,F,B,C",3,1,3,7,NA,1,NA,NA,NA,NA,NA,NA,NA,8,NA,3,4,2,3,4,2,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,888888,NA,NA,NA,NA,NA,99,1,1,1,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,5,5,4,3,4,3,4,4,4,1
"796b6fc0-414e-11ec-a561-27dc7c21ad95",0.995993004882685,0.927087939455725,9,NA,NA,NA,NA,NA,NA,NA,3,NA,2,3,4,"A,B,E,C",3,2,3,6,NA,1,NA,NA,NA,NA,NA,NA,NA,5,NA,2,4,2,4,4,4,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,5,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,4,4,5,4,4,4,2,4,1
"0f658400-58c9-11ec-afc0-f3393591eb28",0.926791376845991,0.802659235833883,5,NA,7,NA,NA,NA,NA,NA,NA,NA,2,3,4,"A,B,D,C",4,1,3,6,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,4,3,3,5,3,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,NA,NA,NA,888888,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,3,NA,3,6,3,6,4,1,5,5,5,1,3,1
"e7lFyHjKfO69bdmz11M2v1nUa0oGmqRSg0IIECJgKKLkk+T/OTapUZP7N66wP2Wy",1.03090342671497,1.11485668365467,8,NA,NA,NA,NA,NA,NA,24,NA,NA,2,2,4,"A,C,E,B",2,1,3,NA,4,1,NA,NA,NA,NA,NA,NA,7,NA,NA,2,5,1,5,5,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,4,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,1,3,3,5,4,5,5,5,4,5,2
"o4NW2pWvizFyhrbJCJOPuEFSMjZ6DytFEqTJjmrqPOYGILCf+72PkbBcsw92ZTvh",1.12108255608082,0.950759651376893,1,NA,NA,1,NA,NA,NA,NA,NA,NA,1,2,3,"A,B,C,D",2,1,3,NA,6,1,13,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,2,2,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,3,NA,2,1,3,2,3,5,4,3,2,1,3,2
"HwrxOqI4xdoTJyYhC58uzD4fRVrm//FB1ExXOQ8sErX5aDmzDlLLegVrZKuT7i4Y",1.02146700945831,0.880518575656597,1,NA,NA,5,NA,NA,NA,NA,NA,NA,1,2,3,"A,B,C,D",2,1,3,NA,4,1,10,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,5,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,NA,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,NA,1,NA,NA,NA,NA,2,NA,4,5,5,4,4,3,4,2
"ZCceYTcws0UH9tUYzQBWYwb/FODpJ+bizqZz8hMvarw=",1.05541369591189,0.941713790391563,6,NA,NA,NA,NA,3,NA,NA,NA,NA,1,3,1,"A,C,B,E",3,1,1,5,NA,1,NA,NA,NA,NA,7,NA,NA,NA,NA,89,2,4,3,3,5,4,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,6,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,5,NA,5,5,5,5,1,4,5,1,2,1,2,2
"0fmXHWVDRjlqiX3vgiwZR1q1qMJKrG6WAWwmgZksIPFBjt9yG7fywhlkRkFX6GQ8",1.0191249225454,0.93933261722022,8,NA,NA,NA,NA,NA,NA,24,NA,NA,2,3,3,"A,D,C,B",2,1,3,NA,6,1,NA,NA,NA,NA,NA,NA,2,NA,NA,2,5,4,4,3,4,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,5,1,1,1,2,2,1,2,2,NA,NA,2,NA,NA,NA,NA,4,NA,4,4,4,4,5,4,4,1
"ea0a5810-414e-11ec-b63c-77de6a9c7bfa",1.09045375909536,1.11969602893499,9,NA,NA,NA,NA,NA,NA,NA,2,NA,1,4,3,"A,C,B,D",3,1,4,5,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,2,5,1,3,3,3,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,4,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,4,4,5,5,5,1
"0YuFVS9GDLlhkdfu64tDI8Ouqlbrx+CCitl2ACt9J9u9rSYvmPZMV82e9OTI76AD",0.929040876417662,1.25646670794112,1,NA,NA,6,NA,NA,NA,NA,NA,NA,2,2,5,"A,C,D,B",4,1,3,NA,7,1,11,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,4,2,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,NA,NA,NA,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,NA,3,3,5,5,5,5,5,1,5,1
"5lFc9Bqs5KTxpHMeNt34d4IAUyQIV7MOpwf58c1cbaM=",1.28201646898397,1.19729168771567,6,NA,NA,NA,NA,5,NA,NA,NA,NA,1,2,1,"A,F,C,B",3,2,2,4,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,2,5,2,4,1,5,2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,1,1,4,4,3,3,5,5,5,4,5,3
"T/ZoPK9wCSo08uHh0+bgoogbHfHFTCzYaCZe5xNG5zQkN5NBLDm1xU1Vz9l888/T",0.885539104691489,0.770751255402365,1,NA,NA,2,NA,NA,NA,NA,NA,NA,2,2,2,"A,E,C,B",2,2,1,NA,888888,2,10,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,4,3,4,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,NA,NA,NA,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,4,888888,3,888888,4,3,4,3
"64D4+1zFj//8oF3g889UmFndyokpbu/k6lwDvDR3NVM=",1.17143835758292,0.911834129817722,6,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,4,"A,F,C,B",3,2,3,6,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,3,4,2,5,4,4,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,4,3,4,5,4,3,4,1
"gzARUHOMVCx78173jXajffmwtUD3sJPBC+6SnXemSeE=",1.03858703052692,0.916164144042395,6,NA,NA,NA,NA,2,NA,NA,NA,NA,1,4,1,"A,C,E,B",2,1,3,5,NA,1,NA,NA,NA,NA,7,NA,NA,NA,NA,2,4,2,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,NA,NA,NA,NA,3,NA,NA,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,2,2,4,2,4,4,4,4,2
"ClhZY8tSzqFkDvyzg/xXfe7wpEoy3j5X+VqPrSYI/Bg=",1.11125976798952,0.897886769394827,6,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,4,"A,B,E,C",3,1,1,5,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,3,5,2,4,3,5,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,NA,NA,NA,NA,3,NA,NA,99,1,1,1,1,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,4,5,5,4,4,5,3,5,1
"wpO1aHLRAfaESI2FoRvZH65ePwhDSls+JqKl9tBJWRA=",2.21667567810448,1.90198770056589,6,NA,NA,NA,NA,7,NA,NA,NA,NA,1,4,4,"A,F,C,B",4,1,3,5,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,2,2,3,3,3,3,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,888888,NA,NA,2,2,99,2,99,2,NA,NA,NA,NA,NA,4,2,NA,2,NA,3,3,2,3,2,3,3,3,2
"mvZE+XWZK7IuUotbB2QDPwEeJZWfkWUTTHN3wY8D2hVyqiEPofN5HYIUaXe6OUCz",1.10793687549911,1.01918370105728,5,NA,9,NA,NA,NA,NA,NA,NA,NA,2,2,1,"A,C,B,D",2,1,2,888888,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA,888888,NA,NA,NA,99,99,99,99,99,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,888888,888888,4,2,3,3,3
"qQVFf2E8KdCs4PxjNvbgMBJEv5k83kS/mUcqncBe+I8=",1.03858703052692,1.0555582759409,6,NA,NA,NA,NA,2,NA,NA,NA,NA,1,4,3,"A,F,C,B",1,2,1,4,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,3,5,3,3,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,2,NA,NA,99,1,1,1,1,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,3,4,5,4,4,4,3,4,1
"fOTBwmz/NSbPtd8BdmcotnvwKOZxyxk+cYprEtzYEZI=",1.23361988324771,1.06819058806578,6,NA,NA,NA,NA,1,NA,NA,NA,NA,1,2,4,"A,C,B,D",3,1,1,5,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,2,4,2,3,4,4,3,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,3,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,6,6,6,4,1,5,5,4,4,4,1
"QlY65p+HbI4MoXTYVrpCWoNYNvpWKZb6JRStoYqhEgepAz0Tv3iiL39DoPSDZw5k",0.918403600363959,1.075026616327,5,NA,6,NA,NA,NA,NA,NA,NA,NA,2,3,2,"A,B,F,C",3,2,1,3,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,8,5,1,5,5,4,999999,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,1,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,888888,2,4,4,4,1,4,1
"DhY6sGKYegJ7qCEXstkEOxcD1abj8tiPTHo5WQ6qb3LAubhOLUdCBoph3j37EgX8",0.98822080826198,0.916360426117351,8,NA,NA,NA,NA,NA,NA,24,NA,NA,2,4,3,"A,C,B,F",4,1,3,NA,7,1,NA,NA,NA,NA,NA,NA,5,NA,NA,1,5,1,5,3,5,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,5,2,1,1,2,2,2,NA,1,NA,NA,NA,2,NA,NA,2,3,3,5,5,5,5,5,4,4,1
"6Au4+cnA2dxImymfKU94vn1XLAgX2DcPxPYNFWdUH4HWss1Q9BPgtOKkBHeZiZvQ",0.867391046767626,0.940282192569775,5,NA,9,NA,NA,NA,NA,NA,NA,NA,2,4,3,"A,D,B,C",4,1,3,5,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,6,5,1,5,4,5,3,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,8,NA,NA,NA,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,3,6,3,3,4,4,5,5,5,3,5,1
"sU+LEWA/84vDsgHfIksTSqVEbxGJCn0qiQBuu9ropLtQIZwrbA7LtFX0G+oRQrdR",1.11379505860201,1.17073256114361,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,3,"A,C,D,B",2,2,2,4,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,2,3,2,4,3,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,2,NA,NA,NA,1,1,1,2,2,1,2,2,NA,NA,2,NA,NA,NA,4,4,NA,3,4,2,4,4,2,2,1
"y9HFbOiV+Qfu0eyMKN9l2mQQOwhZKKmuzNSrI7uoISZeAFEF0qnV3sYwQx3oYZyl",0.98822080826198,0.916360426117351,8,NA,NA,NA,NA,NA,NA,24,NA,NA,2,4,3,"A,B,D,C",1,1,4,NA,888888,1,NA,NA,NA,NA,NA,NA,6,NA,NA,2,3,1,4,2,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,3,99,1,1,1,2,2,NA,2,888888,NA,NA,NA,NA,NA,NA,6,6,4,5,4,5,4,4,4,3
"o2OfWYU65Wxc36bLaKdzF3HLLTsmN773mJqB3kibNmI=",1.34804216769277,1.42438556088721,6,NA,NA,NA,NA,3,NA,NA,NA,NA,1,2,3,"A,B,D,C",3,2,1,3,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,2,3,3,1,5,5,5,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,888888,NA,NA,99,1,2,99,2,2,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,3,3,3,3,3,3,3,1
"EfHvcgLA1Zf6/WJuUYt71yJIPQi2sc0E5DA6icZPUehbTApJAuLKn4LKKq+Jj4m+",1.05882286827552,0.960514852608354,5,NA,1,NA,NA,NA,NA,NA,NA,NA,1,4,4,"A,E,C,B",3,2,2,3,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,2,5,1,3,3,5,3,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,NA,NA,NA,3,NA,NA,NA,2,1,2,2,2,2,NA,NA,NA,NA,NA,4,NA,4,4,4,4,5,5,5,5,4,1,5,1
"9vTl+IzkX8niaPKAP0Dr1Gd7wArBgeiIDJT39KHlEsWYdQ4GNzuaTHMCHQ98m3o1",0.901557147027737,0.790766706675838,5,NA,9,NA,NA,NA,NA,NA,NA,NA,2,3,4,"A,F,B,C",3,1,3,4,NA,1,NA,NA,NA,4,NA,NA,NA,NA,NA,7,3,4,3,3,4,3,5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,NA,NA,NA,5,NA,NA,NA,2,1,2,2,2,1,NA,NA,NA,NA,2,3,NA,3,NA,3,NA,4,3,4,5,4,3,3,1
