STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,,SECTOR,,EMISSIONS_SOURCE,,MEASURE,,PRICE_LEVEL,,UNIT_MEASURE,,STATISTICAL_OPERATION,,PRICE_BASE,,FREQ,,TIME_PERIOD,,OBS_VALUE,,CURRENCY,,BASE_PER,,OBS_STATUS,,UNIT_MULT,,DECIMALS,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,NLD,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-4.804091,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,-6.4345264,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVK,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,-6.0499043,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,41.249115,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,19.469439,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,6.8970962,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,54.823841,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,60.23106,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,51.398682,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,76.467491,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,80.174423,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,65.795601,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,71.097801,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,69.128036,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,54.6549,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FRA,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,87.872475,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FRA,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,89.542297,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FRA,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,84.107719,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,27.4361,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,20.067879,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,7.2934008,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-18.34189,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,-6.4352932,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GRC,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,-7.4322948,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,HRV,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-2.4836755,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,76.467491,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,80.174423,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,CYP,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,65.795601,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,50.257233,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,47.009331,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ESP,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,44.669762,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,72.73761,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,69.808418,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,65.369736,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ITA,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-0.36963874,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ITA,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,-0.89006448,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,ITA,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,-1.2078828,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LVA,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,62.154667,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LVA,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,73.771049,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LVA,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,62.894943,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,73.768028,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,81.321838,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,94.996964,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,MLT,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,75.917046,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,41.243397,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,34.478889,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,13.071684,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DEU,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,96.854744,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DEU,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,91.78717,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DEU,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,62.260242,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,40.395119,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,41.552479,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FRA,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,53.62772,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,DEU,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,62.260242,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-1.2657231,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,-1.21813,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,-0.95248985,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FRA,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,46.355072,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FRA,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,89.542297,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FRA,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,84.107719,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,FIN,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,112.91667,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,112.36457,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,97.530571,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,54.823841,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,60.23106,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,IRL,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,51.398682,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,PRT,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-3.0149572,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,PRT,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,PRT,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,HRV,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,24.643877,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,74.003334,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,BEL,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,71.02655,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,EST,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,81.744743,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,97.55069,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,SVN,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,89.911835,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,48.626019,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,63.268543,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,AUT,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,71.230904,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-25.487528,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,27.560518,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,22.84325,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LUX,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,36.296619,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,LTU,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,72.68132,,EUR,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,-43.362339,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,68.224228,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,0,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,SUBSID,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,0,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,12.894145,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,14.374697,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,MPERPRI,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,4.7641687,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,82.434837,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,ECRATE,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,78.175964,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,1.7949958,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,2.0684271,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,CARBTAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,2.5161879,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,24.861889,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2021,,82.434837,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,NETECR,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2018,,78.175964,,GBP,,2023,,A,,0,,2,
DATAFLOW,OECD.CTP.TPS:DSD_NECR@DF_NECRS(1.0),,I,GBR,,_T,,_T,,FUETAX,,_Z,,XDC_TCO2E,,MEANW,,Q,,A,,2023,,53.535084,,GBP,,2023,,A,,0,,2,
